"Condition","Stat","NUD4B_HUMAN","A0A7P0T808_HUMAN","A0A8I5KU53_HUMAN","ZN840_HUMAN","CC85C_HUMAN","C9JEV0_HUMAN","C9JNU9_HUMAN","ALBU_BOVIN","CYC_BOVIN","TRFE_BOVIN","F8W0H2_HUMAN","H0Y7V7_HUMAN","H0YD14_HUMAN","H3BUF6_HUMAN","H7C1W4_HUMAN","H7C3M7_HUMAN","TLR3_HUMAN","LRIG2_HUMAN","RAB3D_HUMAN","ADH1_YEAST","LYSC_CHICK","BGAL_ECOLI","CYTA_HUMAN","KPCB_HUMAN","LIPL_HUMAN","CO6_HUMAN","BGAL_HUMAN","SYTC_HUMAN","CASPE_HUMAN","DCAF6_HUMAN","DALD3_HUMAN","HGNAT_HUMAN","RFFL_HUMAN","RN185_HUMAN","ZN462_HUMAN","ALKB7_HUMAN","POLK_HUMAN","ACAD8_HUMAN"
"200pmol","max",11.0570428839834,12.2564034029216,12.2564034029216,8.73280392762044,8.90580511023365,7.09876759780082,8.66993944618767,16.7577733055545,14.0018871000123,14.0018871000123,9.50453933633778,10.4132587029284,10.229206037059,8.26721151971752,7.97461028404438,10.1645698019662,7.64440454215828,8.6205408112599,10.5317132921335,15.1728575665581,14.2223648554779,14.7764994873057,9.23235767356928,10.3777288096974,8.78253081522355,7.22219514820238,13.1039337003981,14.4575456967651,6.41225985031938,7.7662064487449,10.1202381293364,11.5162453653698,7.1458739401241,9.79889028718647,9.04085726123413,7.97461028404438,7.45572949486116,8.90580511023365
"200pmol","range",0.779423563322473,4.11384211959504,1.8431446999932,0.376321500474136,1.53053896478173,0.686507747481444,0.520169774751801,0,1.50693118642688,0.614164743950395,0.492467402664262,0.458426340915862,0.430315749872497,0.474520804322421,1.16744615305134,0.209737439953711,0.269138396706359,0.367336551336543,0.604592181736928,0.0424038767887343,0.341344489239553,0.0698043319677559,0.655190297874411,0.450607699300853,0.529326555300187,0.228247535631621,1.58768833502834,0.075488677031835,0.407673446493916,0.667438850944075,0.478651512872938,2.28388769180047,0.697117841170146,1.1289508409988,0.520454838069522,1.16744615305134,0.461781882290398,1.59797969492265
"200pmol","skew",0.110430352658118,0.0985966019896428,0.145969762469083,0.750000000000005,-0.191265583522889,0.00935153337097174,0.644927406801125,NA,0.00434138430950942,-0.324127213864885,0.0139783591298551,0.454104633591576,0.0251964625517231,-0.569107164881159,-0.449792147097664,0.420032995485191,-0.10059124136472,0.195842784796726,-0.107127617645332,-8.16234417331406e-14,-0.603023423427761,-9.91723389383738e-14,0.394422098552862,-0.0390722330522355,0.57507739804948,0.130642335262354,0.193263635321706,0,0.75,-0.44131404860514,-0.197512167677777,-0.423043804984872,0.178805694681109,-0.626517520192527,-0.528358369977027,-0.678555008044655,-0.215292240335286,-0.0172272890936281
"200pmol","kurtosis",-1.99679780549485,-2.30056341563416,-2.18330895151479,-1.68749999999999,-2.18565150228349,-2.41935449455687,-1.77132389837667,NA,-1.9494169967548,-1.98154809996944,-1.87494210383639,-1.82672568361643,-2.40850030081002,-1.77429062557692,-1.95257728826686,-1.84848898653272,-2.27066370009581,-2.21736109383515,-1.88566115181961,-2.4375,-1.80813964241432,-2.4375,-2.00809759257349,-2.39261175451624,-1.77170586986453,-2.227940378622,-2.21340185504966,-2.4375,-1.6875,-1.85380311950327,-2.19276337683983,-1.90009118075143,-1.86548639706311,-1.76891491145415,-1.87686010159349,-1.72728411706502,-1.92936632400172,-2.31951813291872
"200pmol","se",0.164471611150502,0.995578191508753,0.418663770224076,0.094080375118534,0.354722263572472,0.183232603238286,0.123400444635987,0,0.313008989086282,0.133585631735883,0.100527074581745,0.0971596671239649,0.115647105735755,0.102516972060921,0.27459225478819,0.0443982995841042,0.0635465996541955,0.0901778086433574,0.124000523879364,0.0122409448393297,0.0806448793903764,0.0201507749260929,0.155445121423065,0.119288151052419,0.114527833199929,0.0529503895562092,0.380286937937718,0.0217917040025493,0.101918361623479,0.142497136491467,0.112134636230943,0.495051611899561,0.142912036375893,0.253235792327704,0.122672569712045,0.263438150571814,0.096566597253811,0.382301022702256
"50pmol","n",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"50pmol","mean",11.0652498895826,7.81253422634547,9.95530334430548,7.91850745789067,8.61050318588736,8.45128155259426,8.39138801174338,16.7577733055545,12.6233712564543,13.9262821654078,9.60529512228997,9.60682083088769,10.356877778649,8.53147362469944,6.91896777843267,9.8860971872435,7.17164605444191,8.64477444103755,10.4687735570109,14.615227671474,13.4461367890194,14.24335121345,10.2782599723592,10.2093347620811,8.67775010765406,7.28648827942334,11.7603896948372,15.1244369234683,8.39342843153863,7.64294831747691,8.67466390155723,9.88686332203564,6.71781608902198,9.34549984087834,8.25123314373624,7.95713636015605,6.61906004478769,6.89974071361027
"50pmol","sd",0.370829402065986,2.11155411780181,1.45973253748993,0.995906054487669,0.280990238940693,0.822988473595011,0.306309674027958,0,0.51734264825321,0.137212976284666,0.122680137733421,0.357515174588128,0.122066430873177,0.0795661794854134,0.667672599268106,0.116508049510002,0.198126302522598,0.316074468423347,0.0959664268933972,0.169985435576667,0.296310917789075,0.160163669191682,0.538610720146738,0.0229453719151917,0.338337723160271,0.309146819093757,0.492938122312312,0.0069475632871871,1.05443612629739,0.31325716801971,0.61369977444847,0.593003321061713,0.32917625754179,0.460403929009009,1.28324786263139,0.702908502563652,0.71212123123146,0.164257734760129
"50pmol","median",10.9683118384041,7.61847203869737,10.66290296756,8.28274051652743,8.73280392762044,8.17022590796237,8.47080986391099,16.7577733055545,12.4001796458352,13.8638703567164,9.5814614932873,9.47218983765099,10.3777288096974,8.5378538105979,7.03117988764015,9.89103207928242,7.09752416977382,8.52509343880098,10.5071516501157,14.6967904866128,13.3228122864753,14.24335121345,10.0613580831711,10.2093347620811,8.65630698357597,7.24114144339131,11.5354444384822,15.1244369234683,7.99088226257638,7.6231714745208,8.40933596825097,10.1031518593951,6.63313863673921,9.30190207827198,8.59675547853934,7.81495308586628,6.58191418000714,6.82296239166197
"50pmol","trimmed",11.0652498895826,7.81253422634547,9.95530334430548,7.91850745789067,8.61050318588736,8.45128155259426,8.39138801174338,16.7577733055545,12.6233712564543,13.9262821654078,9.60529512228997,9.60682083088769,10.356877778649,8.53147362469944,6.91896777843267,9.8860971872435,7.17164605444191,8.64477444103755,10.4687735570109,14.615227671474,13.4461367890194,14.24335121345,10.2782599723592,10.2093347620811,8.67775010765406,7.28648827942334,11.7603896948372,15.1244369234683,8.39342843153863,7.64294831747691,8.67466390155723,9.88686332203564,6.71781608902198,9.34549984087834,8.25123314373624,7.95713636015605,6.61906004478769,6.89974071361027
"50pmol","mad",0.177252869433459,2.39274684226109,0.0491467265232752,0.291020428612676,0.0392287184485096,0.284949345022665,0.202729367245365,0,0.140515294566522,0.025426604117291,0.114044789893358,0.162380754961944,0.077733606374352,0.074232587095048,0.431712024606058,0.134453011446788,0.0915027901388698,0.141510274407604,0.0364150904555101,0.0146846618519134,0.0962356691691732,0.205645228395655,0.129270677476627,0.0294611522821427,0.400290811981914,0.318148245109193,0.088556364700132,0.00892045771801701,0.282070629745228,0.339797860084551,0.164667126054955,0.180144829866631,0.258010197780723,0.472968647086253,0.81206004960311,0.606119330346986,0.855946160966952,0.0117112506338793
"50pmol","min",10.729200993357,6.00458640382546,7.7662064487449,6.44875609895396,8.19068214448887,7.80629074421547,7.9641396195977,16.7577733055545,12.305403378085,13.8467203471944,9.50453933633778,9.36266551891233,10.1894634871033,8.42964606634205,6.00458640382546,9.75371816624751,7.03580638335883,8.42964606634205,10.3290776356788,14.3606345573324,13.2579022168886,14.1046454071666,9.91168183459525,10.1894634871033,8.38631452979079,7.02655339192147,11.4757139887991,15.1184201571672,7.63711683898926,7.307825415311,8.29826951333733,9.01207193367352,6.45911314248539,8.86651337237413,6.44875609895396,7.3321258965175,6.00458640382546,6.80716413099304
"50pmol","max",11.5951748881653,10.0086064241617,10.729200993357,8.65979269955386,8.7857227438197,9.65838365023682,8.65979269955386,16.7577733055545,13.387722356062,14.1306676010039,9.75371816624751,10.1202381293364,10.482590008098,8.6205408112599,7.6089249346249,10.0086064241617,7.45572949486116,9.09926482020619,10.5317132921335,14.7066951553379,13.8810203662384,14.3820570197333,11.0786418884994,10.229206037059,9.01207193367352,7.63711683898926,12.4949559135855,15.1304536897694,9.9548323620125,8.01762490555506,9.58171415638966,10.3290776356788,7.1458739401241,9.91168183459525,9.36266551891233,8.86651337237413,7.307825415311,7.1458739401241
"50pmol","range",0.865973894808285,4.0040200203362,2.96299454461207,2.2110366005999,0.595040599330831,1.85209290602134,0.695653079956155,0,1.08231897797698,0.283947253809458,0.249178829909733,0.757572610424115,0.293126520994694,0.190894744917852,1.60433853079944,0.25488825791415,0.419923111502328,0.669618753864134,0.202635656454644,0.346060598005565,0.623118149349732,0.277411612566647,1.16696005390417,0.0397425499556761,0.625757403882728,0.610563447067793,1.01924192478637,0.0120335326022083,2.31771552302325,0.709799490244061,1.28344464305232,1.31700570200531,0.686760797638713,1.04516846222112,2.91390941995837,1.53438747585663,1.30323901148553,0.33870980913106
"50pmol","skew",0.534579954883185,0.0433922668682269,-0.748963578403747,-0.67586767224227,-0.731947370162771,0.648269944733608,-0.471909443712679,NA,0.686365406012596,0.719786890999226,0.185985390265104,0.581064157985928,-0.369385880499657,-0.167301754458191,-0.363879772227074,-0.056970009428463,0.575763824407624,0.585505707208647,-0.629339470333274,-0.74330535152008,0.660246982725864,1.24554735346883e-14,0.707623371441444,0,0.0207595850682083,0.108546408284345,0.721569413822647,-2.87627998237591e-13,0.691313526998284,0.10180669261058,0.687847950506313,-0.674180545348891,0.31203454797581,0.15548448799047,-0.493992783951482,0.292611762538038,0.0140868423039793,0.745328870660318
"50pmol","kurtosis",-1.78650702287428,-2.3876770497553,-1.68817691289459,-1.72833573529546,-1.698501902112,-1.74164774174458,-1.8858332381795,NA,-1.73646382869242,-1.70979985725077,-2.22813843502573,-1.82796576071856,-1.83378643883654,-1.93470579910349,-1.83509421631496,-2.23112572386859,-1.83280161595417,-1.8239282322319,-1.78485269419577,-1.69219046729896,-1.75823804973049,-2.4375,-1.71311061789531,-2.4375,-2.41359308570309,-2.31395847637753,-1.70842450759952,-2.4375,-1.72088484825559,-2.13667250873944,-1.73525017789197,-1.72956898261844,-2.0930099139347,-2.11136219965025,-1.86703126017292,-2.08893690791189,-2.42126342103812,-1.69047921017066
"50pmol","se",0.185414701032993,1.05577705890091,0.729866268744963,0.497953027243835,0.140495119470346,0.411494236797505,0.153154837013979,0,0.258671324126605,0.068606488142333,0.0613400688667103,0.178757587294064,0.0610332154365887,0.0397830897427067,0.333836299634053,0.0582540247550008,0.0990631512612988,0.158037234211673,0.0479832134466986,0.0849927177883337,0.148155458894537,0.0800818345958409,0.269305360073369,0.0114726859575959,0.169168861580136,0.154573409546879,0.246469061156156,0.00347378164359355,0.527218063148697,0.156628584009855,0.306849887224235,0.296501660530857,0.164588128770895,0.230201964504505,0.641623931315697,0.351454251281826,0.35606061561573,0.0821288673800644
